month,crop,price,state,year,month_num,prev_price,price_diff,demand
2013-07-01,Maize,1367.22,India,2013,7,1336.56,30.660000000000082,Medium
2013-08-01,Maize,1362.83,India,2013,8,1367.22,-4.3900000000001,Medium
2013-09-01,Maize,1384.58,India,2013,9,1362.83,21.75,Medium
2013-10-01,Maize,1328.57,India,2013,10,1384.58,-56.00999999999999,Medium
2013-11-01,Maize,1311.8,India,2013,11,1328.57,-16.769999999999982,Medium
2013-12-01,Maize,1298.67,India,2013,12,1311.8,-13.129999999999882,Medium
2014-01-01,Maize,1269.45,India,2014,1,1298.67,-29.220000000000027,Medium
2014-02-01,Maize,1266.1,India,2014,2,1269.45,-3.3500000000001364,Medium
2014-03-01,Maize,1290.29,India,2014,3,1266.1,24.190000000000055,Medium
2014-04-01,Maize,1294.91,India,2014,4,1290.29,4.620000000000118,Medium
2014-05-01,Maize,1287.37,India,2014,5,1294.91,-7.540000000000191,Medium
2014-06-01,Maize,1271.88,India,2014,6,1287.37,-15.489999999999782,Medium
2014-07-01,Maize,1290.9,India,2014,7,1271.88,19.019999999999982,Medium
2014-08-01,Maize,1318.03,India,2014,8,1290.9,27.12999999999988,Medium
2014-09-01,Maize,1287.07,India,2014,9,1318.03,-30.960000000000036,Medium
2014-10-01,Maize,1238.12,India,2014,10,1287.07,-48.950000000000045,Medium
2014-11-01,Maize,1216.6,India,2014,11,1238.12,-21.519999999999982,Medium
2014-12-01,Maize,1217.7,India,2014,12,1216.6,1.1000000000001364,Medium
2015-01-01,Maize,1246.63,India,2015,1,1217.7,28.930000000000064,Medium
2015-02-01,Maize,1262.78,India,2015,2,1246.63,16.149999999999864,Medium
2015-03-01,Maize,1293.69,India,2015,3,1262.78,30.910000000000082,Medium
2015-04-01,Maize,1296.07,India,2015,4,1293.69,2.3799999999998818,Medium
2015-05-01,Maize,1284.25,India,2015,5,1296.07,-11.819999999999936,Medium
2015-06-01,Maize,1282.68,India,2015,6,1284.25,-1.5699999999999363,Medium
2015-07-01,Maize,1316.21,India,2015,7,1282.68,33.52999999999997,Medium
2015-08-01,Maize,1352.01,India,2015,8,1316.21,35.799999999999955,Medium
2015-09-01,Maize,1405.0,India,2015,9,1352.01,52.99000000000001,Medium
2015-10-01,Maize,1375.91,India,2015,10,1405.0,-29.089999999999918,Medium
2015-11-01,Maize,1397.88,India,2015,11,1375.91,21.970000000000027,Medium
2015-12-01,Maize,1437.79,India,2015,12,1397.88,39.909999999999854,Medium
2016-01-01,Maize,1448.13,India,2016,1,1437.79,10.340000000000146,Medium
2016-02-01,Maize,1447.6,India,2016,2,1448.13,-0.5300000000002001,Medium
2016-03-01,Maize,1445.97,India,2016,3,1447.6,-1.6299999999998818,Medium
2016-04-01,Maize,1429.5,India,2016,4,1445.97,-16.470000000000027,Medium
2016-05-01,Maize,1445.77,India,2016,5,1429.5,16.269999999999982,Medium
2016-06-01,Maize,1517.49,India,2016,6,1445.77,71.72000000000003,Medium
2016-07-01,Maize,1567.04,India,2016,7,1517.49,49.549999999999955,Medium
2016-08-01,Maize,1568.38,India,2016,8,1567.04,1.3400000000001455,Medium
2016-09-01,Maize,1534.8,India,2016,9,1568.38,-33.580000000000155,Medium
2016-10-01,Maize,1419.52,India,2016,10,1534.8,-115.27999999999997,Low
2016-11-01,Maize,1380.87,India,2016,11,1419.52,-38.65000000000009,Medium
2016-12-01,Maize,1390.49,India,2016,12,1380.87,9.620000000000118,Medium
2017-01-01,Maize,1416.83,India,2017,1,1390.49,26.339999999999918,Medium
2017-02-01,Maize,1431.6,India,2017,2,1416.83,14.769999999999982,Medium
2017-03-01,Maize,1427.25,India,2017,3,1431.6,-4.349999999999909,Medium
2017-04-01,Maize,1425.32,India,2017,4,1427.25,-1.9300000000000637,Medium
2017-05-01,Maize,1421.72,India,2017,5,1425.32,-3.599999999999909,Medium
2017-06-01,Maize,1392.3,India,2017,6,1421.72,-29.420000000000073,Medium
2017-07-01,Maize,1391.81,India,2017,7,1392.3,-0.4900000000000091,Medium
2017-08-01,Maize,1387.85,India,2017,8,1391.81,-3.9600000000000364,Medium
2017-09-01,Maize,1351.91,India,2017,9,1387.85,-35.93999999999983,Medium
2017-10-01,Maize,1277.21,India,2017,10,1351.91,-74.70000000000005,Medium
2017-11-01,Maize,1224.57,India,2017,11,1277.21,-52.6400000000001,Medium
2017-12-01,Maize,1240.38,India,2017,12,1224.57,15.810000000000173,Medium
2018-01-01,Maize,1247.34,India,2018,1,1240.38,6.959999999999809,Medium
2018-02-01,Maize,1254.13,India,2018,2,1247.34,6.790000000000191,Medium
2018-03-01,Maize,1244.13,India,2018,3,1254.13,-10.0,Medium
2018-04-01,Maize,1253.78,India,2018,4,1244.13,9.649999999999864,Medium
2018-05-01,Maize,1277.06,India,2018,5,1253.78,23.279999999999973,Medium
2018-06-01,Maize,1297.7,India,2018,6,1277.06,20.6400000000001,Medium
2018-07-01,Maize,1313.76,India,2018,7,1297.7,16.059999999999945,Medium
2018-08-01,Maize,1353.57,India,2018,8,1313.76,39.809999999999945,Medium
2018-09-01,Maize,1383.72,India,2018,9,1353.57,30.15000000000009,Medium
2018-10-01,Maize,1394.96,India,2018,10,1383.72,11.240000000000009,Medium
2018-11-01,Maize,1426.14,India,2018,11,1394.96,31.180000000000064,Medium
2018-12-01,Maize,1577.7,India,2018,12,1426.14,151.55999999999995,High
2019-01-01,Maize,1687.79,India,2019,1,1577.7,110.08999999999992,High
2019-02-01,Maize,1839.28,India,2019,2,1687.79,151.49,High
2019-03-01,Maize,1845.83,India,2019,3,1839.28,6.5499999999999545,Medium
2019-04-01,Maize,1951.69,India,2019,4,1845.83,105.86000000000013,High
2019-05-01,Maize,1932.18,India,2019,5,1951.69,-19.50999999999999,Medium
2019-06-01,Maize,1894.12,India,2019,6,1932.18,-38.06000000000017,Medium
2019-07-01,Maize,1967.68,India,2019,7,1894.12,73.56000000000017,Medium
2019-08-01,Maize,2000.79,India,2019,8,1967.68,33.1099999999999,Medium
2019-09-01,Maize,1972.05,India,2019,9,2000.79,-28.74000000000001,Medium
2019-10-01,Maize,1860.45,India,2019,10,1972.05,-111.59999999999991,Low
2019-11-01,Maize,1740.8,India,2019,11,1860.45,-119.65000000000009,Low
2019-12-01,Maize,1862.85,India,2019,12,1740.8,122.04999999999995,High
2020-01-01,Maize,1852.75,India,2020,1,1862.85,-10.099999999999909,Medium
2020-02-01,Maize,1704.79,India,2020,2,1852.75,-147.96000000000004,Low
2020-03-01,Maize,1578.73,India,2020,3,1704.79,-126.05999999999995,Low
2020-04-01,Maize,1547.57,India,2020,4,1578.73,-31.160000000000082,Medium
2020-05-01,Maize,1384.91,India,2020,5,1547.57,-162.65999999999985,Low
2020-06-01,Maize,1367.7,India,2020,6,1384.91,-17.210000000000036,Medium
2020-07-01,Maize,1338.15,India,2020,7,1367.7,-29.549999999999955,Medium
2020-08-01,Maize,1304.89,India,2020,8,1338.15,-33.25999999999999,Medium
2020-09-01,Maize,1277.05,India,2020,9,1304.89,-27.840000000000146,Medium
2020-10-01,Maize,1278.8,India,2020,10,1277.05,1.75,Medium
2020-11-01,Maize,1415.24,India,2020,11,1278.8,136.44000000000005,High
2020-12-01,Maize,1419.01,India,2020,12,1415.24,3.769999999999982,Medium
2021-01-01,Maize,1377.77,India,2021,1,1419.01,-41.24000000000001,Medium
2021-02-01,Maize,1344.75,India,2021,2,1377.77,-33.01999999999998,Medium
2021-03-01,Maize,1413.44,India,2021,3,1344.75,68.69000000000005,Medium
2021-04-01,Maize,1476.87,India,2021,4,1413.44,63.429999999999836,Medium
2021-05-01,Maize,1516.83,India,2021,5,1476.87,39.960000000000036,Medium
2021-06-01,Maize,1556.74,India,2021,6,1516.83,39.91000000000008,Medium
2021-07-01,Maize,1661.78,India,2021,7,1556.74,105.03999999999996,High
2021-08-01,Maize,1720.55,India,2021,8,1661.78,58.76999999999998,Medium
2021-09-01,Maize,1690.47,India,2021,9,1720.55,-30.079999999999927,Medium
2021-10-01,Maize,1571.24,India,2021,10,1690.47,-119.23000000000002,Low
2021-11-01,Maize,1594.7,India,2021,11,1571.24,23.460000000000036,Medium
2021-12-01,Maize,1623.77,India,2021,12,1594.7,29.069999999999936,Medium
2022-01-01,Maize,1718.96,India,2022,1,1623.77,95.19000000000005,Medium
2022-02-01,Maize,1833.29,India,2022,2,1718.96,114.32999999999993,High
2022-03-01,Maize,1979.05,India,2022,3,1833.29,145.76,High
2022-04-01,Maize,2044.89,India,2022,4,1979.05,65.84000000000015,Medium
2022-05-01,Maize,2039.46,India,2022,5,2044.89,-5.430000000000064,Medium
2022-06-01,Maize,2028.96,India,2022,6,2039.46,-10.5,Medium
2022-07-01,Maize,2066.51,India,2022,7,2028.96,37.55000000000018,Medium
2022-08-01,Maize,2144.26,India,2022,8,2066.51,77.75,Medium
2022-09-01,Maize,2111.81,India,2022,9,2144.26,-32.45000000000027,Medium
2022-10-01,Maize,1947.74,India,2022,10,2111.81,-164.06999999999994,Low
2022-11-01,Maize,2007.96,India,2022,11,1947.74,60.22000000000003,Medium
2022-12-01,Maize,2086.54,India,2022,12,2007.96,78.57999999999993,Medium
2023-01-01,Maize,2127.73,India,2023,1,2086.54,41.190000000000055,Medium
2023-02-01,Maize,2104.84,India,2023,2,2127.73,-22.889999999999873,Medium
2023-03-01,Maize,2093.35,India,2023,3,2104.84,-11.490000000000236,Medium
2023-04-01,Maize,2005.26,India,2023,4,2093.35,-88.08999999999992,Medium
2023-05-01,Maize,1890.47,India,2023,5,2005.26,-114.78999999999996,Low
2023-06-01,Maize,1871.36,India,2023,6,1890.47,-19.110000000000127,Medium
2023-07-01,Maize,1984.76,India,2023,7,1871.36,113.40000000000009,High
2023-08-01,Maize,2145.24,India,2023,8,1984.76,160.4799999999998,High
2023-09-01,Maize,2024.29,India,2023,9,2145.24,-120.94999999999982,Low
2023-10-01,Maize,1965.06,India,2023,10,2024.29,-59.23000000000002,Medium
2023-11-01,Maize,2073.47,India,2023,11,1965.06,108.40999999999985,High
2023-12-01,Maize,2092.06,India,2023,12,2073.47,18.590000000000146,Medium
2024-01-01,Maize,2126.57,India,2024,1,2092.06,34.51000000000022,Medium
2024-02-01,Maize,2149.41,India,2024,2,2126.57,22.83999999999969,Medium
2024-03-01,Maize,2153.6,India,2024,3,2149.41,4.190000000000055,Medium
2024-04-01,Maize,2127.54,India,2024,4,2153.6,-26.059999999999945,Medium
2024-05-01,Maize,2160.46,India,2024,5,2127.54,32.92000000000007,Medium
2024-06-01,Maize,2174.73,India,2024,6,2160.46,14.269999999999982,Medium
2024-07-01,Maize,2338.06,India,2024,7,2174.73,163.32999999999993,High
2024-08-01,Maize,2456.74,India,2024,8,2338.06,118.67999999999984,High
2024-09-01,Maize,2393.13,India,2024,9,2456.74,-63.60999999999967,Medium
2024-10-01,Maize,2237.98,India,2024,10,2393.13,-155.1500000000001,Low
2024-11-01,Maize,2273.46,India,2024,11,2237.98,35.48000000000002,Medium
2024-12-01,Maize,2328.78,India,2024,12,2273.46,55.320000000000164,Medium
2025-01-01,Maize,2382.2,India,2025,1,2328.78,53.41999999999962,Medium
2025-02-01,Maize,2356.01,India,2025,2,2382.2,-26.1899999999996,Medium
2025-03-01,Maize,2341.58,India,2025,3,2356.01,-14.430000000000291,Medium
2010-02-01,Millets,766.67,India,2010,2,818.75,-52.08000000000004,Medium
2010-03-01,Millets,787.5,India,2010,3,766.67,20.83000000000004,Medium
2010-06-01,Millets,1050.0,India,2010,6,787.5,262.5,High
2010-07-01,Millets,843.18,India,2010,7,1050.0,-206.82000000000005,Low
2010-08-01,Millets,530.88,India,2010,8,843.18,-312.29999999999995,Low
2010-09-01,Millets,500.0,India,2010,9,530.88,-30.879999999999995,Medium
2010-10-01,Millets,450.0,India,2010,10,500.0,-50.0,Medium
2010-11-01,Millets,925.0,India,2010,11,450.0,475.0,High
2011-02-01,Millets,1125.0,India,2011,2,925.0,200.0,High
2011-03-01,Millets,1075.0,India,2011,3,1125.0,-50.0,Medium
2011-07-01,Millets,718.75,India,2011,7,1075.0,-356.25,Low
2011-08-01,Millets,382.35,India,2011,8,718.75,-336.4,Low
2011-09-01,Millets,500.0,India,2011,9,382.35,117.64999999999998,High
2011-10-01,Millets,800.56,India,2011,10,500.0,300.55999999999995,High
2011-11-01,Millets,1750.0,India,2011,11,800.56,949.44,High
2012-02-01,Millets,1325.0,India,2012,2,1750.0,-425.0,Low
2012-03-01,Millets,900.0,India,2012,3,1325.0,-425.0,Low
2012-04-01,Millets,4621.43,India,2012,4,900.0,3721.4300000000003,High
2012-05-01,Millets,1050.0,India,2012,5,4621.43,-3571.4300000000003,Low
2012-06-01,Millets,1250.0,India,2012,6,1050.0,200.0,High
2012-07-01,Millets,708.33,India,2012,7,1250.0,-541.67,Low
2012-08-01,Millets,611.9,India,2012,8,708.33,-96.43000000000006,Medium
2012-09-01,Millets,884.38,India,2012,9,611.9,272.48,High
2012-10-01,Millets,666.67,India,2012,10,884.38,-217.71000000000004,Low
2012-11-01,Millets,1075.0,India,2012,11,666.67,408.33000000000004,High
2013-02-01,Millets,1257.14,India,2013,2,1075.0,182.1400000000001,High
2013-03-01,Millets,2425.0,India,2013,3,1257.14,1167.86,High
2013-04-01,Millets,2091.67,India,2013,4,2425.0,-333.3299999999999,Low
2013-05-01,Millets,1113.33,India,2013,5,2091.67,-978.3400000000001,Low
2013-06-01,Millets,1093.75,India,2013,6,1113.33,-19.579999999999927,Medium
2013-07-01,Millets,1165.22,India,2013,7,1093.75,71.47000000000003,Medium
2013-08-01,Millets,1190.48,India,2013,8,1165.22,25.25999999999999,Medium
2013-09-01,Millets,1326.92,India,2013,9,1190.48,136.44000000000005,High
2013-10-01,Millets,1994.44,India,2013,10,1326.92,667.52,High
2013-11-01,Millets,1275.0,India,2013,11,1994.44,-719.44,Low
2013-12-01,Millets,900.0,India,2013,12,1275.0,-375.0,Low
2014-01-01,Millets,950.0,India,2014,1,900.0,50.0,Medium
2014-03-01,Millets,1785.71,India,2014,3,950.0,835.71,High
2014-04-01,Millets,1840.0,India,2014,4,1785.71,54.289999999999964,Medium
2014-05-01,Millets,1576.92,India,2014,5,1840.0,-263.0799999999999,Low
2014-06-01,Millets,1100.0,India,2014,6,1576.92,-476.9200000000001,Low
2014-07-01,Millets,888.89,India,2014,7,1100.0,-211.11,Low
2014-08-01,Millets,898.44,India,2014,8,888.89,9.550000000000068,Medium
2014-09-01,Millets,950.78,India,2014,9,898.44,52.33999999999992,Medium
2014-10-01,Millets,1390.38,India,2014,10,950.78,439.60000000000014,High
2014-11-01,Millets,1413.46,India,2014,11,1390.38,23.079999999999927,Medium
2014-12-01,Millets,1300.0,India,2014,12,1413.46,-113.46000000000004,Low
2015-01-01,Millets,1525.59,India,2015,1,1300.0,225.58999999999992,High
2015-02-01,Millets,1253.7,India,2015,2,1525.59,-271.8899999999999,Low
2015-03-01,Millets,1369.22,India,2015,3,1253.7,115.51999999999998,High
2015-04-01,Millets,1435.57,India,2015,4,1369.22,66.34999999999991,Medium
2015-05-01,Millets,1475.58,India,2015,5,1435.57,40.00999999999999,Medium
2015-06-01,Millets,1306.12,India,2015,6,1475.58,-169.46000000000004,Low
2015-07-01,Millets,1377.83,India,2015,7,1306.12,71.71000000000004,Medium
2015-08-01,Millets,1668.29,India,2015,8,1377.83,290.46000000000004,High
2015-09-01,Millets,1808.16,India,2015,9,1668.29,139.87000000000012,High
2015-10-01,Millets,1943.51,India,2015,10,1808.16,135.3499999999999,High
2015-11-01,Millets,1900.56,India,2015,11,1943.51,-42.950000000000045,Medium
2015-12-01,Millets,1602.61,India,2015,12,1900.56,-297.95000000000005,Low
2016-01-01,Millets,1608.89,India,2016,1,1602.61,6.2800000000002,Medium
2016-02-01,Millets,1387.74,India,2016,2,1608.89,-221.1500000000001,Low
2016-03-01,Millets,1618.75,India,2016,3,1387.74,231.01,High
2016-04-01,Millets,1697.41,India,2016,4,1618.75,78.66000000000008,Medium
2016-05-01,Millets,1822.44,India,2016,5,1697.41,125.02999999999997,High
2016-06-01,Millets,1385.0,India,2016,6,1822.44,-437.44000000000005,Low
2016-07-01,Millets,1560.48,India,2016,7,1385.0,175.48000000000002,High
2016-08-01,Millets,2024.17,India,2016,8,1560.48,463.69000000000005,High
2016-09-01,Millets,1599.91,India,2016,9,2024.17,-424.26,Low
2016-10-01,Millets,1670.4,India,2016,10,1599.91,70.49000000000001,Medium
2016-11-01,Millets,1645.71,India,2016,11,1670.4,-24.690000000000055,Medium
2016-12-01,Millets,1549.75,India,2016,12,1645.71,-95.96000000000004,Medium
2017-01-01,Millets,1614.76,India,2017,1,1549.75,65.00999999999999,Medium
2017-02-01,Millets,1461.61,India,2017,2,1614.76,-153.1500000000001,Low
2017-03-01,Millets,1690.0,India,2017,3,1461.61,228.3900000000001,High
2017-04-01,Millets,1800.0,India,2017,4,1690.0,110.0,High
2017-05-01,Millets,1855.23,India,2017,5,1800.0,55.23000000000002,Medium
2017-06-01,Millets,1560.94,India,2017,6,1855.23,-294.28999999999996,Low
2017-07-01,Millets,1549.85,India,2017,7,1560.94,-11.090000000000146,Medium
2017-08-01,Millets,1723.85,India,2017,8,1549.85,174.0,High
2017-09-01,Millets,1782.67,India,2017,9,1723.85,58.820000000000164,Medium
2017-10-01,Millets,1570.76,India,2017,10,1782.67,-211.91000000000008,Low
2017-11-01,Millets,1539.63,India,2017,11,1570.76,-31.12999999999988,Medium
2017-12-01,Millets,1649.37,India,2017,12,1539.63,109.73999999999978,High
2018-01-01,Millets,1626.02,India,2018,1,1649.37,-23.34999999999991,Medium
2018-02-01,Millets,1584.42,India,2018,2,1626.02,-41.59999999999991,Medium
2018-03-01,Millets,1601.89,India,2018,3,1584.42,17.470000000000027,Medium
2018-04-01,Millets,1640.12,India,2018,4,1601.89,38.22999999999979,Medium
2018-05-01,Millets,1700.55,India,2018,5,1640.12,60.430000000000064,Medium
2018-06-01,Millets,1735.32,India,2018,6,1700.55,34.76999999999998,Medium
2018-07-01,Millets,1775.09,India,2018,7,1735.32,39.76999999999998,Medium
2018-08-01,Millets,1780.16,India,2018,8,1775.09,5.070000000000164,Medium
2018-09-01,Millets,1800.34,India,2018,9,1780.16,20.179999999999836,Medium
2018-10-01,Millets,1682.4,India,2018,10,1800.34,-117.93999999999983,Low
2018-11-01,Millets,1704.76,India,2018,11,1682.4,22.3599999999999,Medium
2018-12-01,Millets,1907.49,India,2018,12,1704.76,202.73000000000002,High
2019-01-01,Millets,2009.63,India,2019,1,1907.49,102.1400000000001,High
2019-02-01,Millets,2192.89,India,2019,2,2009.63,183.25999999999976,High
2019-03-01,Millets,2248.98,India,2019,3,2192.89,56.090000000000146,Medium
2019-04-01,Millets,2423.09,India,2019,4,2248.98,174.11000000000013,High
2019-05-01,Millets,2443.47,India,2019,5,2423.09,20.379999999999654,Medium
2019-06-01,Millets,2518.52,India,2019,6,2443.47,75.05000000000018,Medium
2019-07-01,Millets,2655.79,India,2019,7,2518.52,137.26999999999998,High
2019-08-01,Millets,2706.41,India,2019,8,2655.79,50.61999999999989,Medium
2019-09-01,Millets,2279.24,India,2019,9,2706.41,-427.1700000000001,Low
2019-10-01,Millets,2175.9,India,2019,10,2279.24,-103.33999999999969,Low
2019-11-01,Millets,2100.5,India,2019,11,2175.9,-75.40000000000009,Medium
2019-12-01,Millets,1857.89,India,2019,12,2100.5,-242.6099999999999,Low
2020-01-01,Millets,1955.0,India,2020,1,1857.89,97.1099999999999,Medium
2020-02-01,Millets,1981.82,India,2020,2,1955.0,26.819999999999936,Medium
2020-03-01,Millets,2270.0,India,2020,3,1981.82,288.18000000000006,High
2020-04-01,Millets,1000.0,India,2020,4,2270.0,-1270.0,Low
2020-05-01,Millets,1675.0,India,2020,5,1000.0,675.0,High
2020-06-01,Millets,1900.0,India,2020,6,1675.0,225.0,High
2020-07-01,Millets,2057.14,India,2020,7,1900.0,157.13999999999987,High
2020-08-01,Millets,2044.44,India,2020,8,2057.14,-12.699999999999818,Medium
2020-09-01,Millets,2444.44,India,2020,9,2044.44,400.0,High
2020-10-01,Millets,2200.0,India,2020,10,2444.44,-244.44000000000005,Low
2020-11-01,Millets,2230.0,India,2020,11,2200.0,30.0,Medium
2020-12-01,Millets,1925.0,India,2020,12,2230.0,-305.0,Low
2021-01-01,Millets,2150.0,India,2021,1,1925.0,225.0,High
2021-02-01,Millets,2817.59,India,2021,2,2150.0,667.5900000000001,High
2021-03-01,Millets,2396.26,India,2021,3,2817.59,-421.3299999999999,Low
2021-04-01,Millets,2438.86,India,2021,4,2396.26,42.59999999999991,Medium
2021-05-01,Millets,2861.2,India,2021,5,2438.86,422.3399999999997,High
2021-06-01,Millets,2594.31,India,2021,6,2861.2,-266.8899999999999,Low
2021-07-01,Millets,2518.18,India,2021,7,2594.31,-76.13000000000011,Medium
2021-08-01,Millets,2358.94,India,2021,8,2518.18,-159.23999999999978,Low
2021-09-01,Millets,3038.73,India,2021,9,2358.94,679.79,High
2021-10-01,Millets,2821.48,India,2021,10,3038.73,-217.25,Low
2021-11-01,Millets,2572.73,India,2021,11,2821.48,-248.75,Low
2021-12-01,Millets,3184.81,India,2021,12,2572.73,612.0799999999999,High
2022-01-01,Millets,3459.22,India,2022,1,3184.81,274.40999999999985,High
2022-02-01,Millets,3426.41,India,2022,2,3459.22,-32.809999999999945,Medium
2022-03-01,Millets,3434.53,India,2022,3,3426.41,8.120000000000346,Medium
2022-04-01,Millets,3203.72,India,2022,4,3434.53,-230.8100000000004,Low
2022-05-01,Millets,3010.0,India,2022,5,3203.72,-193.7199999999998,Low
2022-06-01,Millets,3333.68,India,2022,6,3010.0,323.67999999999984,High
2022-07-01,Millets,3303.85,India,2022,7,3333.68,-29.829999999999927,Medium
2022-08-01,Millets,3567.36,India,2022,8,3303.85,263.5100000000002,High
2022-09-01,Millets,3257.42,India,2022,9,3567.36,-309.94000000000005,Low
2022-10-01,Millets,2894.56,India,2022,10,3257.42,-362.8600000000001,Low
2022-11-01,Millets,2751.63,India,2022,11,2894.56,-142.92999999999984,Low
2022-12-01,Millets,3369.96,India,2022,12,2751.63,618.3299999999999,High
2023-01-01,Millets,3295.09,India,2023,1,3369.96,-74.86999999999989,Medium
2023-02-01,Millets,3334.82,India,2023,2,3295.09,39.73000000000002,Medium
2023-03-01,Millets,3218.75,India,2023,3,3334.82,-116.07000000000016,Low
2023-04-01,Millets,3273.44,India,2023,4,3218.75,54.690000000000055,Medium
2023-05-01,Millets,3272.53,India,2023,5,3273.44,-0.9099999999998545,Medium
2023-06-01,Millets,3427.72,India,2023,6,3272.53,155.1899999999996,High
2023-07-01,Millets,3407.57,India,2023,7,3427.72,-20.149999999999636,Medium
2023-08-01,Millets,2969.73,India,2023,8,3407.57,-437.84000000000015,Low
2023-09-01,Millets,3094.0,India,2023,9,2969.73,124.26999999999998,High
2023-10-01,Millets,2992.85,India,2023,10,3094.0,-101.15000000000009,Low
2023-11-01,Millets,2607.06,India,2023,11,2992.85,-385.78999999999996,Low
2023-12-01,Millets,2716.56,India,2023,12,2607.06,109.5,High
2024-01-01,Millets,2439.43,India,2024,1,2716.56,-277.1300000000001,Low
2024-02-01,Millets,2608.91,India,2024,2,2439.43,169.48000000000002,High
2024-03-01,Millets,2460.49,India,2024,3,2608.91,-148.42000000000007,Low
2024-04-01,Millets,2425.45,India,2024,4,2460.49,-35.039999999999964,Medium
2024-05-01,Millets,2529.55,India,2024,5,2425.45,104.10000000000036,High
2024-06-01,Millets,2451.55,India,2024,6,2529.55,-78.0,Medium
2024-07-01,Millets,2308.28,India,2024,7,2451.55,-143.26999999999998,Low
2024-08-01,Millets,2357.68,India,2024,8,2308.28,49.399999999999636,Medium
2024-09-01,Millets,2547.57,India,2024,9,2357.68,189.89000000000033,High
2024-10-01,Millets,2663.79,India,2024,10,2547.57,116.2199999999998,High
2024-11-01,Millets,2717.22,India,2024,11,2663.79,53.429999999999836,Medium
2024-12-01,Millets,2603.9,India,2024,12,2717.22,-113.31999999999971,Low
2025-01-01,Millets,2705.24,India,2025,1,2603.9,101.33999999999969,High
2025-02-01,Millets,2857.74,India,2025,2,2705.24,152.5,High
2025-03-01,Millets,3197.14,India,2025,3,2857.74,339.4000000000001,High
2010-02-01,Rice,1874.94,India,2010,2,1874.0,0.9400000000000546,Medium
2010-03-01,Rice,1864.36,India,2010,3,1874.94,-10.580000000000155,Medium
2010-04-01,Rice,1861.71,India,2010,4,1864.36,-2.6499999999998636,Medium
2010-05-01,Rice,1882.14,India,2010,5,1861.71,20.430000000000064,Medium
2010-06-01,Rice,1913.83,India,2010,6,1882.14,31.689999999999827,Medium
2010-07-01,Rice,1972.95,India,2010,7,1913.83,59.12000000000012,Medium
2010-08-01,Rice,1982.23,India,2010,8,1972.95,9.279999999999973,Medium
2010-09-01,Rice,2001.38,India,2010,9,1982.23,19.15000000000009,Medium
2010-10-01,Rice,1997.93,India,2010,10,2001.38,-3.4500000000000455,Medium
2010-11-01,Rice,1986.89,India,2010,11,1997.93,-11.039999999999964,Medium
2010-12-01,Rice,1964.87,India,2010,12,1986.89,-22.02000000000021,Medium
2011-01-01,Rice,1963.52,India,2011,1,1964.87,-1.349999999999909,Medium
2011-02-01,Rice,1955.19,India,2011,2,1963.52,-8.329999999999927,Medium
2011-03-01,Rice,1971.7,India,2011,3,1955.19,16.50999999999999,Medium
2011-04-01,Rice,1938.23,India,2011,4,1971.7,-33.47000000000003,Medium
2011-05-01,Rice,1968.13,India,2011,5,1938.23,29.90000000000009,Medium
2011-06-01,Rice,1966.48,India,2011,6,1968.13,-1.650000000000091,Medium
2011-07-01,Rice,1947.34,India,2011,7,1966.48,-19.1400000000001,Medium
2011-08-01,Rice,1958.82,India,2011,8,1947.34,11.480000000000018,Medium
2011-09-01,Rice,1961.12,India,2011,9,1958.82,2.2999999999999545,Medium
2011-10-01,Rice,1946.79,India,2011,10,1961.12,-14.329999999999927,Medium
2011-11-01,Rice,1947.31,India,2011,11,1946.79,0.5199999999999818,Medium
2011-12-01,Rice,1965.86,India,2011,12,1947.31,18.549999999999955,Medium
2012-01-01,Rice,1973.31,India,2012,1,1965.86,7.4500000000000455,Medium
2012-02-01,Rice,1976.29,India,2012,2,1973.31,2.980000000000018,Medium
2012-03-01,Rice,2023.86,India,2012,3,1976.29,47.569999999999936,Medium
2012-04-01,Rice,2016.18,India,2012,4,2023.86,-7.679999999999836,Medium
2012-05-01,Rice,2063.41,India,2012,5,2016.18,47.22999999999979,Medium
2012-06-01,Rice,2070.5,India,2012,6,2063.41,7.0900000000001455,Medium
2012-07-01,Rice,2130.28,India,2012,7,2070.5,59.7800000000002,Medium
2012-08-01,Rice,2166.2,India,2012,8,2130.28,35.91999999999962,Medium
2012-09-01,Rice,2193.84,India,2012,9,2166.2,27.640000000000327,Medium
2012-10-01,Rice,2235.47,India,2012,10,2193.84,41.629999999999654,Medium
2012-11-01,Rice,2231.56,India,2012,11,2235.47,-3.9099999999998545,Medium
2012-12-01,Rice,2258.15,India,2012,12,2231.56,26.590000000000146,Medium
2013-01-01,Rice,2275.42,India,2013,1,2258.15,17.269999999999982,Medium
2013-02-01,Rice,2332.25,India,2013,2,2275.42,56.82999999999993,Medium
2013-03-01,Rice,2361.41,India,2013,3,2332.25,29.159999999999854,Medium
2013-04-01,Rice,2344.48,India,2013,4,2361.41,-16.929999999999836,Medium
2013-05-01,Rice,2398.4,India,2013,5,2344.48,53.92000000000007,Medium
2013-06-01,Rice,2470.67,India,2013,6,2398.4,72.26999999999998,Medium
2013-07-01,Rice,2559.94,India,2013,7,2470.67,89.26999999999998,Medium
2013-08-01,Rice,2509.56,India,2013,8,2559.94,-50.38000000000011,Medium
2013-09-01,Rice,2526.25,India,2013,9,2509.56,16.690000000000055,Medium
